,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
13,0.08380367755889892,0.0010547368392056801,0.007369565963745117,0.00011135969074267701,1,scale,linear,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear'}",0.5238095238095238,0.3333333333333333,0.42857142857142855,0.5238095238095238,0.5238095238095238,0.6666666666666666,0.6190476190476191,0.3333333333333333,0.38095238095238093,0.6666666666666666,0.5000000000000001,0.12093738189714567,17
14,0.07948307991027832,0.0009534358668249821,0.007611966133117676,8.79511531895716e-05,1,scale,poly,"{'C': 1, 'gamma': 'scale', 'kernel': 'poly'}",0.6190476190476191,0.5714285714285714,0.47619047619047616,0.6190476190476191,0.7142857142857143,0.6190476190476191,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.6190476190476191,0.6,0.06459361888690732,4
15,0.06182973384857178,0.0009708788980435254,0.0071372509002685545,0.00015222516757082562,1,scale,sigmoid,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5238095238095238,0.47619047619047616,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.47619047619047616,0.2857142857142857,0.5238095238095238,0.42857142857142855,0.5714285714285714,0.4714285714285714,0.08095238095238096,23
16,0.06963036060333253,0.0022985000175133525,0.0319312572479248,0.00059388317647443,10,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.5714285714285714,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.6238095238095238,0.06884205854667123,1
17,0.07932977676391602,0.0010197048730684612,0.0072742938995361325,0.00014307340607723034,10,auto,linear,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear'}",0.5238095238095238,0.3333333333333333,0.42857142857142855,0.5238095238095238,0.5238095238095238,0.6666666666666666,0.6190476190476191,0.3333333333333333,0.38095238095238093,0.6666666666666666,0.5000000000000001,0.12093738189714567,17
18,0.06414177417755126,0.0017674746016116169,0.0072926759719848635,0.00011826768215586853,10,auto,poly,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly'}",0.6190476190476191,0.5714285714285714,0.47619047619047616,0.6190476190476191,0.7142857142857143,0.6190476190476191,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.6190476190476191,0.6,0.06459361888690732,4
19,0.06930208206176758,0.0020188896112831216,0.007078695297241211,0.00011181083035999208,10,auto,sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.6190476190476191,0.5714285714285714,0.47619047619047616,0.6666666666666666,0.7142857142857143,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.6666666666666666,0.6142857142857143,0.06884205854667123,3
20,0.08570873737335205,0.0006598057395613795,0.034502840042114256,0.0004821497986040662,10,scale,rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.6190476190476191,0.38095238095238093,0.47619047619047616,0.6190476190476191,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.5238095238095238,0.8095238095238095,0.5571428571428572,0.12962531036967812,12
21,0.08387858867645263,0.0010812647625670457,0.0073561429977416996,0.000137925527171518,10,scale,linear,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear'}",0.5238095238095238,0.3333333333333333,0.42857142857142855,0.5238095238095238,0.5238095238095238,0.6666666666666666,0.6190476190476191,0.3333333333333333,0.38095238095238093,0.6666666666666666,0.5000000000000001,0.12093738189714567,17
22,0.08537602424621582,0.0006823104285361841,0.0076769828796386715,0.00014782990911331117,10,scale,poly,"{'C': 10, 'gamma': 'scale', 'kernel': 'poly'}",0.5714285714285714,0.42857142857142855,0.5238095238095238,0.6666666666666666,0.5714285714285714,0.6190476190476191,0.5714285714285714,0.47619047619047616,0.42857142857142855,0.7619047619047619,0.5619047619047619,0.09943149056105285,11
23,0.049837493896484376,0.0029853607971988684,0.005785226821899414,0.0002951452338190488,10,scale,sigmoid,"{'C': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.5238095238095238,0.47619047619047616,0.42857142857142855,0.42857142857142855,0.38095238095238093,0.47619047619047616,0.2857142857142857,0.47619047619047616,0.47619047619047616,0.6190476190476191,0.45714285714285713,0.0830266465436319,24
